date_key,date,year,month,month_name,iso_year,iso_week,iso_yearweek,week_start_date,store_code,store_name,orders,net_revenue,aov,units,asp,units_per_order
20210813,2021-08-13,2021,8,August,2021,32,202132,2021-08-09,PA,Pasion Albiverde (Store),2,289.97,144.99,3.000,96.66,1.50
20210813,2021-08-13,2021,8,August,2021,32,202132,2021-08-09,RBN,Rabbona,1,244.99,244.99,2.000,122.50,2.00
20210814,2021-08-14,2021,8,August,2021,32,202132,2021-08-09,PA,Pasion Albiverde (Store),2,257.99,129.00,2.000,129.00,1.00
20210814,2021-08-14,2021,8,August,2021,32,202132,2021-08-09,RBN,Rabbona,5,862.94,172.59,7.000,123.28,1.40
20210815,2021-08-15,2021,8,August,2021,32,202132,2021-08-09,PA,Pasion Albiverde (Store),2,359.97,179.99,3.000,119.99,1.50
20210815,2021-08-15,2021,8,August,2021,32,202132,2021-08-09,RBN,Rabbona,3,374.98,124.99,3.000,124.99,1.00
20210816,2021-08-16,2021,8,August,2021,33,202133,2021-08-16,PA,Pasion Albiverde (Store),4,419.96,104.99,4.000,104.99,1.00
20210816,2021-08-16,2021,8,August,2021,33,202133,2021-08-16,RBN,Rabbona,7,1517.91,216.84,12.000,126.49,1.71
20210817,2021-08-17,2021,8,August,2021,33,202133,2021-08-16,PA,Pasion Albiverde (Store),5,599.93,119.99,7.000,85.70,1.40
20210817,2021-08-17,2021,8,August,2021,33,202133,2021-08-16,RBN,Rabbona,5,839.93,167.99,7.000,119.99,1.40
20210818,2021-08-18,2021,8,August,2021,33,202133,2021-08-16,PA,Pasion Albiverde (Store),4,479.95,119.99,5.000,95.99,1.25
20210818,2021-08-18,2021,8,August,2021,33,202133,2021-08-16,RBN,Rabbona,8,1110.94,138.87,9.000,123.44,1.13
20210819,2021-08-19,2021,8,August,2021,33,202133,2021-08-16,PA,Pasion Albiverde (Store),2,409.96,204.98,4.000,102.49,2.00
20210819,2021-08-19,2021,8,August,2021,33,202133,2021-08-16,RBN,Rabbona,7,1054.95,150.71,8.000,131.87,1.14
20210820,2021-08-20,2021,8,August,2021,33,202133,2021-08-16,PA,Pasion Albiverde (Store),2,239.98,119.99,2.000,119.99,1.00
20210820,2021-08-20,2021,8,August,2021,33,202133,2021-08-16,RBN,Rabbona,3,689.97,229.99,5.000,137.99,1.67
20210821,2021-08-21,2021,8,August,2021,33,202133,2021-08-16,PA,Pasion Albiverde (Store),2,449.95,224.98,5.000,89.99,2.50
20210821,2021-08-21,2021,8,August,2021,33,202133,2021-08-16,RBN,Rabbona,2,229.98,114.99,2.000,114.99,1.00
20210822,2021-08-22,2021,8,August,2021,33,202133,2021-08-16,RBN,Rabbona,1,169.98,169.98,2.000,84.99,2.00
20210823,2021-08-23,2021,8,August,2021,34,202134,2021-08-23,PA,Pasion Albiverde (Store),2,264.98,132.49,3.000,88.33,1.50
20210823,2021-08-23,2021,8,August,2021,34,202134,2021-08-23,RBN,Rabbona,3,399.99,133.33,3.000,133.33,1.00
20210824,2021-08-24,2021,8,August,2021,34,202134,2021-08-23,PA,Pasion Albiverde (Store),3,349.97,116.66,3.000,116.66,1.00
20210824,2021-08-24,2021,8,August,2021,34,202134,2021-08-23,RBN,Rabbona,8,2109.87,263.73,15.000,140.66,1.88
20210825,2021-08-25,2021,8,August,2021,34,202134,2021-08-23,PA,Pasion Albiverde (Store),2,249.98,124.99,2.000,124.99,1.00
20210825,2021-08-25,2021,8,August,2021,34,202134,2021-08-23,RBN,Rabbona,4,577.96,144.49,8.000,72.25,2.00
20210826,2021-08-26,2021,8,August,2021,34,202134,2021-08-23,PA,Pasion Albiverde (Store),1,589.95,589.95,5.000,117.99,5.00
20210826,2021-08-26,2021,8,August,2021,34,202134,2021-08-23,RBN,Rabbona,2,259.98,129.99,2.000,129.99,1.00
20210828,2021-08-28,2021,8,August,2021,34,202134,2021-08-23,RBN,Rabbona,3,569.97,189.99,5.000,113.99,1.67
20210830,2021-08-30,2021,8,August,2021,35,202135,2021-08-30,PA,Pasion Albiverde (Store),1,179.98,179.98,2.000,89.99,2.00
20210830,2021-08-30,2021,8,August,2021,35,202135,2021-08-30,RBN,Rabbona,4,559.95,139.99,5.000,111.99,1.25
20210831,2021-08-31,2021,8,August,2021,35,202135,2021-08-30,PA,Pasion Albiverde (Store),1,649.95,649.95,5.000,129.99,5.00
20210831,2021-08-31,2021,8,August,2021,35,202135,2021-08-30,RBN,Rabbona,1,129.99,129.99,1.000,129.99,1.00
20210901,2021-09-01,2021,9,September,2021,35,202135,2021-08-30,PA,Pasion Albiverde (Store),1,179.98,179.98,2.000,89.99,2.00
20210901,2021-09-01,2021,9,September,2021,35,202135,2021-08-30,RBN,Rabbona,1,179.99,179.99,1.000,179.99,1.00
20210902,2021-09-02,2021,9,September,2021,35,202135,2021-08-30,PA,Pasion Albiverde (Store),1,119.99,119.99,1.000,119.99,1.00
20210902,2021-09-02,2021,9,September,2021,35,202135,2021-08-30,RBN,Rabbona,5,349.93,69.99,7.000,49.99,1.40
20210903,2021-09-03,2021,9,September,2021,35,202135,2021-08-30,RBN,Rabbona,4,607.94,151.99,7.000,86.85,1.75
20210904,2021-09-04,2021,9,September,2021,35,202135,2021-08-30,RBN,Rabbona,1,129.99,129.99,1.000,129.99,1.00
20210905,2021-09-05,2021,9,September,2021,35,202135,2021-08-30,PA,Pasion Albiverde (Store),2,249.98,124.99,2.000,124.99,1.00
20210906,2021-09-06,2021,9,September,2021,36,202136,2021-09-06,RBN,Rabbona,3,452.98,150.99,4.000,113.25,1.33
20210907,2021-09-07,2021,9,September,2021,36,202136,2021-09-06,PA,Pasion Albiverde (Store),1,439.95,439.95,5.000,87.99,5.00
20210907,2021-09-07,2021,9,September,2021,36,202136,2021-09-06,RBN,Rabbona,2,179.98,89.99,2.000,89.99,1.00
20210908,2021-09-08,2021,9,September,2021,36,202136,2021-09-06,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20210908,2021-09-08,2021,9,September,2021,36,202136,2021-09-06,RBN,Rabbona,1,204.00,204.00,2.000,102.00,2.00
20210909,2021-09-09,2021,9,September,2021,36,202136,2021-09-06,PA,Pasion Albiverde (Store),1,129.99,129.99,1.000,129.99,1.00
20210909,2021-09-09,2021,9,September,2021,36,202136,2021-09-06,RBN,Rabbona,1,145.00,145.00,1.000,145.00,1.00
20210910,2021-09-10,2021,9,September,2021,36,202136,2021-09-06,PA,Pasion Albiverde (Store),1,239.98,239.98,2.000,119.99,2.00
20210910,2021-09-10,2021,9,September,2021,36,202136,2021-09-06,RBN,Rabbona,7,1270.90,181.56,13.000,97.76,1.86
20210911,2021-09-11,2021,9,September,2021,36,202136,2021-09-06,RBN,Rabbona,8,1312.42,164.05,12.000,109.37,1.50
20210913,2021-09-13,2021,9,September,2021,37,202137,2021-09-13,PA,Pasion Albiverde (Store),1,99.98,99.98,2.000,49.99,2.00
20210913,2021-09-13,2021,9,September,2021,37,202137,2021-09-13,RBN,Rabbona,4,542.99,135.75,4.000,135.75,1.00
20210914,2021-09-14,2021,9,September,2021,37,202137,2021-09-13,PA,Pasion Albiverde (Store),3,314.96,104.99,5.000,62.99,1.67
20210914,2021-09-14,2021,9,September,2021,37,202137,2021-09-13,RBN,Rabbona,4,772.96,193.24,6.000,128.83,1.50
20210915,2021-09-15,2021,9,September,2021,37,202137,2021-09-13,RBN,Rabbona,7,1197.93,171.13,12.000,99.83,1.71
20210916,2021-09-16,2021,9,September,2021,37,202137,2021-09-13,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20210916,2021-09-16,2021,9,September,2021,37,202137,2021-09-13,RBN,Rabbona,2,434.98,217.49,3.000,144.99,1.50
20210917,2021-09-17,2021,9,September,2021,37,202137,2021-09-13,PA,Pasion Albiverde (Store),1,79.98,79.98,2.000,39.99,2.00
20210917,2021-09-17,2021,9,September,2021,37,202137,2021-09-13,RBN,Rabbona,10,1204.90,120.49,13.000,92.68,1.30
20210918,2021-09-18,2021,9,September,2021,37,202137,2021-09-13,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20210918,2021-09-18,2021,9,September,2021,37,202137,2021-09-13,RBN,Rabbona,5,944.91,188.98,10.000,94.49,2.00
20210919,2021-09-19,2021,9,September,2021,37,202137,2021-09-13,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20210920,2021-09-20,2021,9,September,2021,38,202138,2021-09-20,PA,Pasion Albiverde (Store),1,149.97,149.97,3.000,49.99,3.00
20210920,2021-09-20,2021,9,September,2021,38,202138,2021-09-20,RBN,Rabbona,8,1059.89,132.49,13.000,81.53,1.63
20210921,2021-09-21,2021,9,September,2021,38,202138,2021-09-20,PA,Pasion Albiverde (Store),5,299.94,59.99,6.000,49.99,1.20
20210921,2021-09-21,2021,9,September,2021,38,202138,2021-09-20,RBN,Rabbona,7,839.93,119.99,9.000,93.33,1.29
20210922,2021-09-22,2021,9,September,2021,38,202138,2021-09-20,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20210922,2021-09-22,2021,9,September,2021,38,202138,2021-09-20,RBN,Rabbona,5,1327.94,265.59,13.000,102.15,2.60
20210923,2021-09-23,2021,9,September,2021,38,202138,2021-09-20,RBN,Rabbona,8,1084.93,135.62,10.000,108.49,1.25
20210924,2021-09-24,2021,9,September,2021,38,202138,2021-09-20,PA,Pasion Albiverde (Store),1,115.00,115.00,1.000,115.00,1.00
20210924,2021-09-24,2021,9,September,2021,38,202138,2021-09-20,RBN,Rabbona,2,264.99,132.50,2.000,132.50,1.00
20210925,2021-09-25,2021,9,September,2021,38,202138,2021-09-20,RBN,Rabbona,3,403.00,134.33,3.000,134.33,1.00
20210926,2021-09-26,2021,9,September,2021,38,202138,2021-09-20,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20210927,2021-09-27,2021,9,September,2021,39,202139,2021-09-27,PA,Pasion Albiverde (Store),5,529.91,105.98,9.000,58.88,1.80
20210927,2021-09-27,2021,9,September,2021,39,202139,2021-09-27,RBN,Rabbona,6,1072.88,178.81,13.000,82.53,2.17
20210928,2021-09-28,2021,9,September,2021,39,202139,2021-09-27,PA,Pasion Albiverde (Store),1,299.94,299.94,6.000,49.99,6.00
20210928,2021-09-28,2021,9,September,2021,39,202139,2021-09-27,RBN,Rabbona,4,990.95,247.74,8.000,123.87,2.00
20210929,2021-09-29,2021,9,September,2021,39,202139,2021-09-27,PA,Pasion Albiverde (Store),4,199.96,49.99,4.000,49.99,1.00
20210929,2021-09-29,2021,9,September,2021,39,202139,2021-09-27,RBN,Rabbona,1,289.98,289.98,2.000,144.99,2.00
20210930,2021-09-30,2021,9,September,2021,39,202139,2021-09-27,PA,Pasion Albiverde (Store),5,479.92,95.98,8.000,59.99,1.60
20210930,2021-09-30,2021,9,September,2021,39,202139,2021-09-27,RBN,Rabbona,3,99.98,33.33,4.000,25.00,1.33
20211001,2021-10-01,2021,10,October,2021,39,202139,2021-09-27,PA,Pasion Albiverde (Store),6,549.93,91.66,7.000,78.56,1.17
20211001,2021-10-01,2021,10,October,2021,39,202139,2021-09-27,RBN,Rabbona,3,534.96,178.32,5.000,106.99,1.67
20211002,2021-10-02,2021,10,October,2021,39,202139,2021-09-27,PA,Pasion Albiverde (Store),4,654.93,163.73,8.000,81.87,2.00
20211002,2021-10-02,2021,10,October,2021,39,202139,2021-09-27,RBN,Rabbona,6,1404.86,234.14,17.000,82.64,2.83
20211003,2021-10-03,2021,10,October,2021,39,202139,2021-09-27,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20211003,2021-10-03,2021,10,October,2021,39,202139,2021-09-27,RBN,Rabbona,1,199.99,199.99,1.000,199.99,1.00
20211004,2021-10-04,2021,10,October,2021,40,202140,2021-10-04,PA,Pasion Albiverde (Store),3,199.96,66.65,4.000,49.99,1.33
20211004,2021-10-04,2021,10,October,2021,40,202140,2021-10-04,RBN,Rabbona,1,129.99,129.99,1.000,129.99,1.00
20211005,2021-10-05,2021,10,October,2021,40,202140,2021-10-04,PA,Pasion Albiverde (Store),6,694.92,115.82,9.000,77.21,1.50
20211005,2021-10-05,2021,10,October,2021,40,202140,2021-10-04,RBN,Rabbona,4,509.95,127.49,7.000,72.85,1.75
20211006,2021-10-06,2021,10,October,2021,40,202140,2021-10-04,PA,Pasion Albiverde (Store),1,99.98,99.98,2.000,49.99,2.00
20211006,2021-10-06,2021,10,October,2021,40,202140,2021-10-04,RBN,Rabbona,3,992.95,330.98,8.000,124.12,2.67
20211007,2021-10-07,2021,10,October,2021,40,202140,2021-10-04,PA,Pasion Albiverde (Store),3,569.94,189.98,6.000,94.99,2.00
20211007,2021-10-07,2021,10,October,2021,40,202140,2021-10-04,RBN,Rabbona,1,129.99,129.99,1.000,129.99,1.00
20211008,2021-10-08,2021,10,October,2021,40,202140,2021-10-04,PA,Pasion Albiverde (Store),4,349.93,87.48,7.000,49.99,1.75
20211008,2021-10-08,2021,10,October,2021,40,202140,2021-10-04,RBN,Rabbona,1,99.98,99.98,2.000,49.99,2.00
20211009,2021-10-09,2021,10,October,2021,40,202140,2021-10-04,PA,Pasion Albiverde (Store),6,299.94,49.99,6.000,49.99,1.00
20211009,2021-10-09,2021,10,October,2021,40,202140,2021-10-04,RBN,Rabbona,6,989.91,164.99,11.000,89.99,1.83
20211012,2021-10-12,2021,10,October,2021,41,202141,2021-10-11,PA,Pasion Albiverde (Store),4,279.95,69.99,5.000,55.99,1.25
20211012,2021-10-12,2021,10,October,2021,41,202141,2021-10-11,RBN,Rabbona,1,139.99,139.99,1.000,139.99,1.00
20211013,2021-10-13,2021,10,October,2021,41,202141,2021-10-11,PA,Pasion Albiverde (Store),4,199.96,49.99,4.000,49.99,1.00
20211013,2021-10-13,2021,10,October,2021,41,202141,2021-10-11,RBN,Rabbona,2,304.98,152.49,3.000,101.66,1.50
20211014,2021-10-14,2021,10,October,2021,41,202141,2021-10-11,PA,Pasion Albiverde (Store),4,524.94,131.24,7.000,74.99,1.75
20211014,2021-10-14,2021,10,October,2021,41,202141,2021-10-11,RBN,Rabbona,1,182.99,182.99,2.000,91.50,2.00
20211015,2021-10-15,2021,10,October,2021,41,202141,2021-10-11,PA,Pasion Albiverde (Store),4,349.95,87.49,5.000,69.99,1.25
20211015,2021-10-15,2021,10,October,2021,41,202141,2021-10-11,RBN,Rabbona,5,952.93,190.59,10.000,95.29,2.00
20211016,2021-10-16,2021,10,October,2021,41,202141,2021-10-11,RBN,Rabbona,7,1115.94,159.42,11.000,101.45,1.57
20211017,2021-10-17,2021,10,October,2021,41,202141,2021-10-11,PA,Pasion Albiverde (Store),2,479.96,239.98,4.000,119.99,2.00
20211018,2021-10-18,2021,10,October,2021,42,202142,2021-10-18,PA,Pasion Albiverde (Store),1,129.99,129.99,1.000,129.99,1.00
20211018,2021-10-18,2021,10,October,2021,42,202142,2021-10-18,RBN,Rabbona,1,49.99,49.99,1.000,49.99,1.00
20211019,2021-10-19,2021,10,October,2021,42,202142,2021-10-18,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20211019,2021-10-19,2021,10,October,2021,42,202142,2021-10-18,RBN,Rabbona,4,469.97,117.49,5.000,93.99,1.25
20211020,2021-10-20,2021,10,October,2021,42,202142,2021-10-18,RBN,Rabbona,4,654.96,163.74,7.000,93.57,1.75
20211021,2021-10-21,2021,10,October,2021,42,202142,2021-10-18,PA,Pasion Albiverde (Store),1,129.99,129.99,1.000,129.99,1.00
20211021,2021-10-21,2021,10,October,2021,42,202142,2021-10-18,RBN,Rabbona,9,1549.87,172.21,17.000,91.17,1.89
20211022,2021-10-22,2021,10,October,2021,42,202142,2021-10-18,PA,Pasion Albiverde (Store),2,99.98,49.99,2.000,49.99,1.00
20211022,2021-10-22,2021,10,October,2021,42,202142,2021-10-18,RBN,Rabbona,7,1162.91,166.13,14.000,83.07,2.00
20211023,2021-10-23,2021,10,October,2021,42,202142,2021-10-18,RBN,Rabbona,7,1083.92,154.85,12.000,90.33,1.71
20211024,2021-10-24,2021,10,October,2021,42,202142,2021-10-18,RBN,Rabbona,5,2004.86,400.97,21.000,95.47,4.20
20211025,2021-10-25,2021,10,October,2021,43,202143,2021-10-25,PA,Pasion Albiverde (Store),4,424.95,106.24,6.000,70.83,1.50
20211025,2021-10-25,2021,10,October,2021,43,202143,2021-10-25,RBN,Rabbona,6,1642.94,273.82,14.000,117.35,2.33
20211026,2021-10-26,2021,10,October,2021,43,202143,2021-10-25,PA,Pasion Albiverde (Store),4,621.95,155.49,6.000,103.66,1.50
20211026,2021-10-26,2021,10,October,2021,43,202143,2021-10-25,RBN,Rabbona,3,494.96,164.99,5.000,98.99,1.67
20211027,2021-10-27,2021,10,October,2021,43,202143,2021-10-25,PA,Pasion Albiverde (Store),3,447.97,149.32,4.000,111.99,1.33
20211027,2021-10-27,2021,10,October,2021,43,202143,2021-10-25,RBN,Rabbona,2,287.97,143.99,4.000,71.99,2.00
20211028,2021-10-28,2021,10,October,2021,43,202143,2021-10-25,PA,Pasion Albiverde (Store),5,639.92,127.98,8.000,79.99,1.60
20211028,2021-10-28,2021,10,October,2021,43,202143,2021-10-25,RBN,Rabbona,5,1705.93,341.19,13.000,131.23,2.60
20211029,2021-10-29,2021,10,October,2021,43,202143,2021-10-25,PA,Pasion Albiverde (Store),3,491.96,163.99,5.000,98.39,1.67
20211029,2021-10-29,2021,10,October,2021,43,202143,2021-10-25,RBN,Rabbona,1,199.98,199.98,2.000,99.99,2.00
20211030,2021-10-30,2021,10,October,2021,43,202143,2021-10-25,PA,Pasion Albiverde (Store),4,349.96,87.49,4.000,87.49,1.00
20211030,2021-10-30,2021,10,October,2021,43,202143,2021-10-25,RBN,Rabbona,6,1019.93,169.99,9.000,113.33,1.50
20211031,2021-10-31,2021,10,October,2021,43,202143,2021-10-25,PA,Pasion Albiverde (Store),1,149.98,149.98,2.000,74.99,2.00
20211101,2021-11-01,2021,11,November,2021,44,202144,2021-11-01,PA,Pasion Albiverde (Store),2,149.98,74.99,2.000,74.99,1.00
20211101,2021-11-01,2021,11,November,2021,44,202144,2021-11-01,RBN,Rabbona,5,774.91,154.98,10.000,77.49,2.00
20211102,2021-11-02,2021,11,November,2021,44,202144,2021-11-01,RBN,Rabbona,2,516.98,258.49,3.000,172.33,1.50
20211103,2021-11-03,2021,11,November,2021,44,202144,2021-11-01,PA,Pasion Albiverde (Store),7,1121.88,160.27,13.000,86.30,1.86
20211103,2021-11-03,2021,11,November,2021,44,202144,2021-11-01,RBN,Rabbona,6,762.94,127.16,9.000,84.77,1.50
20211104,2021-11-04,2021,11,November,2021,44,202144,2021-11-01,PA,Pasion Albiverde (Store),3,601.95,200.65,6.000,100.33,2.00
20211104,2021-11-04,2021,11,November,2021,44,202144,2021-11-01,RBN,Rabbona,3,334.98,111.66,3.000,111.66,1.00
20211105,2021-11-05,2021,11,November,2021,44,202144,2021-11-01,PA,Pasion Albiverde (Store),8,994.89,124.36,12.000,82.91,1.50
20211105,2021-11-05,2021,11,November,2021,44,202144,2021-11-01,RBN,Rabbona,13,2973.76,228.75,28.000,106.21,2.15
20211106,2021-11-06,2021,11,November,2021,44,202144,2021-11-01,PA,Pasion Albiverde (Store),4,459.95,114.99,5.000,91.99,1.25
20211106,2021-11-06,2021,11,November,2021,44,202144,2021-11-01,RBN,Rabbona,2,329.97,164.99,3.000,109.99,1.50
20211109,2021-11-09,2021,11,November,2021,45,202145,2021-11-08,RBN,Rabbona,1,159.99,159.99,1.000,159.99,1.00
20211117,2021-11-17,2021,11,November,2021,46,202146,2021-11-15,PA,Pasion Albiverde (Store),1,99.98,99.98,2.000,49.99,2.00
20211117,2021-11-17,2021,11,November,2021,46,202146,2021-11-15,RBN,Rabbona,1,129.99,129.99,1.000,129.99,1.00
20211118,2021-11-18,2021,11,November,2021,46,202146,2021-11-15,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20211118,2021-11-18,2021,11,November,2021,46,202146,2021-11-15,RBN,Rabbona,1,99.98,99.98,2.000,49.99,2.00
20211119,2021-11-19,2021,11,November,2021,46,202146,2021-11-15,PA,Pasion Albiverde (Store),2,179.98,89.99,2.000,89.99,1.00
20211119,2021-11-19,2021,11,November,2021,46,202146,2021-11-15,RBN,Rabbona,2,304.98,152.49,3.000,101.66,1.50
20211120,2021-11-20,2021,11,November,2021,46,202146,2021-11-15,RBN,Rabbona,2,532.95,266.48,7.000,76.14,3.50
20211121,2021-11-21,2021,11,November,2021,46,202146,2021-11-15,RBN,Rabbona,1,169.98,169.98,2.000,84.99,2.00
20211122,2021-11-22,2021,11,November,2021,47,202147,2021-11-22,PA,Pasion Albiverde (Store),4,417.96,104.49,5.000,83.59,1.25
20211122,2021-11-22,2021,11,November,2021,47,202147,2021-11-22,RBN,Rabbona,1,202.00,202.00,2.000,101.00,2.00
20211123,2021-11-23,2021,11,November,2021,47,202147,2021-11-22,PA,Pasion Albiverde (Store),10,814.85,81.49,16.000,50.93,1.60
20211123,2021-11-23,2021,11,November,2021,47,202147,2021-11-22,RBN,Rabbona,8,514.89,64.36,12.000,42.91,1.50
20211124,2021-11-24,2021,11,November,2021,47,202147,2021-11-22,PA,Pasion Albiverde (Store),15,1393.80,92.92,22.000,63.35,1.47
20211124,2021-11-24,2021,11,November,2021,47,202147,2021-11-22,RBN,Rabbona,9,1149.84,127.76,16.000,71.87,1.78
20211125,2021-11-25,2021,11,November,2021,47,202147,2021-11-22,PA,Pasion Albiverde (Store),11,1131.85,102.90,16.000,70.74,1.45
20211125,2021-11-25,2021,11,November,2021,47,202147,2021-11-22,RBN,Rabbona,12,1794.84,149.57,23.000,78.04,1.92
20211126,2021-11-26,2021,11,November,2021,47,202147,2021-11-22,PA,Pasion Albiverde (Store),12,1564.82,130.40,21.000,74.52,1.75
20211126,2021-11-26,2021,11,November,2021,47,202147,2021-11-22,RBN,Rabbona,7,1013.89,144.84,15.000,67.59,2.14
20211127,2021-11-27,2021,11,November,2021,47,202147,2021-11-22,PA,Pasion Albiverde (Store),10,1547.80,154.78,23.000,67.30,2.30
20211127,2021-11-27,2021,11,November,2021,47,202147,2021-11-22,RBN,Rabbona,4,574.97,143.74,6.000,95.83,1.50
20211128,2021-11-28,2021,11,November,2021,47,202147,2021-11-22,PA,Pasion Albiverde (Store),2,119.97,59.99,3.000,39.99,1.50
20211129,2021-11-29,2021,11,November,2021,48,202148,2021-11-29,PA,Pasion Albiverde (Store),11,1814.80,164.98,23.000,78.90,2.09
20211129,2021-11-29,2021,11,November,2021,48,202148,2021-11-29,RBN,Rabbona,3,424.98,141.66,4.000,106.25,1.33
20211130,2021-11-30,2021,11,November,2021,48,202148,2021-11-29,PA,Pasion Albiverde (Store),10,1377.75,137.78,26.000,52.99,2.60
20211130,2021-11-30,2021,11,November,2021,48,202148,2021-11-29,RBN,Rabbona,9,3253.68,361.52,40.000,81.34,4.44
20211201,2021-12-01,2021,12,December,2021,48,202148,2021-11-29,PA,Pasion Albiverde (Store),4,409.91,102.48,9.000,45.55,2.25
20211201,2021-12-01,2021,12,December,2021,48,202148,2021-11-29,RBN,Rabbona,4,659.92,164.98,10.000,65.99,2.50
20211202,2021-12-02,2021,12,December,2021,48,202148,2021-11-29,PA,Pasion Albiverde (Store),1,397.97,397.97,4.000,99.49,4.00
20211202,2021-12-02,2021,12,December,2021,48,202148,2021-11-29,RBN,Rabbona,1,329.96,329.96,4.000,82.49,4.00
20211203,2021-12-03,2021,12,December,2021,48,202148,2021-11-29,PA,Pasion Albiverde (Store),1,129.99,129.99,1.000,129.99,1.00
20211203,2021-12-03,2021,12,December,2021,48,202148,2021-11-29,RBN,Rabbona,1,279.98,279.98,2.000,139.99,2.00
20211204,2021-12-04,2021,12,December,2021,48,202148,2021-11-29,PA,Pasion Albiverde (Store),3,249.97,83.32,3.000,83.32,1.00
20211204,2021-12-04,2021,12,December,2021,48,202148,2021-11-29,RBN,Rabbona,2,344.98,172.49,3.000,114.99,1.50
20211206,2021-12-06,2021,12,December,2021,49,202149,2021-12-06,RBN,Rabbona,3,437.96,145.99,6.000,72.99,2.00
20211207,2021-12-07,2021,12,December,2021,49,202149,2021-12-06,PA,Pasion Albiverde (Store),1,159.99,159.99,1.000,159.99,1.00
20211207,2021-12-07,2021,12,December,2021,49,202149,2021-12-06,RBN,Rabbona,3,416.98,138.99,3.000,138.99,1.00
20211208,2021-12-08,2021,12,December,2021,49,202149,2021-12-06,PA,Pasion Albiverde (Store),1,59.99,59.99,1.000,59.99,1.00
20211208,2021-12-08,2021,12,December,2021,49,202149,2021-12-06,RBN,Rabbona,8,1592.96,199.12,11.000,144.81,1.38
20211209,2021-12-09,2021,12,December,2021,49,202149,2021-12-06,PA,Pasion Albiverde (Store),2,274.99,137.50,2.000,137.50,1.00
20211209,2021-12-09,2021,12,December,2021,49,202149,2021-12-06,RBN,Rabbona,9,1911.87,212.43,15.000,127.46,1.67
20211210,2021-12-10,2021,12,December,2021,49,202149,2021-12-06,PA,Pasion Albiverde (Store),1,59.99,59.99,1.000,59.99,1.00
20211210,2021-12-10,2021,12,December,2021,49,202149,2021-12-06,RBN,Rabbona,3,431.99,144.00,3.000,144.00,1.00
20211211,2021-12-11,2021,12,December,2021,49,202149,2021-12-06,PA,Pasion Albiverde (Store),1,119.98,119.98,2.000,59.99,2.00
20211211,2021-12-11,2021,12,December,2021,49,202149,2021-12-06,RBN,Rabbona,6,1115.95,185.99,11.000,101.45,1.83
20211212,2021-12-12,2021,12,December,2021,49,202149,2021-12-06,RBN,Rabbona,2,944.97,472.49,6.000,157.50,3.00
20211213,2021-12-13,2021,12,December,2021,50,202150,2021-12-13,RBN,Rabbona,6,819.95,136.66,7.000,117.14,1.17
20211214,2021-12-14,2021,12,December,2021,50,202150,2021-12-13,PA,Pasion Albiverde (Store),5,599.94,119.99,6.000,99.99,1.20
20211214,2021-12-14,2021,12,December,2021,50,202150,2021-12-13,RBN,Rabbona,10,2510.85,251.09,22.000,114.13,2.20
20211215,2021-12-15,2021,12,December,2021,50,202150,2021-12-13,PA,Pasion Albiverde (Store),2,269.98,134.99,2.000,134.99,1.00
20211215,2021-12-15,2021,12,December,2021,50,202150,2021-12-13,RBN,Rabbona,6,852.95,142.16,8.000,106.62,1.33
20211216,2021-12-16,2021,12,December,2021,50,202150,2021-12-13,PA,Pasion Albiverde (Store),6,944.91,157.49,10.000,94.49,1.67
20211216,2021-12-16,2021,12,December,2021,50,202150,2021-12-13,RBN,Rabbona,9,2451.89,272.43,21.000,116.76,2.33
20211217,2021-12-17,2021,12,December,2021,50,202150,2021-12-13,PA,Pasion Albiverde (Store),3,179.97,59.99,3.000,59.99,1.00
20211217,2021-12-17,2021,12,December,2021,50,202150,2021-12-13,RBN,Rabbona,2,339.97,169.99,3.000,113.32,1.50
20211218,2021-12-18,2021,12,December,2021,50,202150,2021-12-13,PA,Pasion Albiverde (Store),8,1104.93,138.12,10.000,110.49,1.25
20211218,2021-12-18,2021,12,December,2021,50,202150,2021-12-13,RBN,Rabbona,16,2625.89,164.12,26.000,101.00,1.63
20211219,2021-12-19,2021,12,December,2021,50,202150,2021-12-13,PA,Pasion Albiverde (Store),2,189.98,94.99,2.000,94.99,1.00
